id,univ_type,univ_name,yr_lvl,acad_stat,course,pl_mod,gender,active,A_preference,reflective,R_preference,sensing,S_preference,intuitive,I_preference,visual,Vi_preference,verbal,Ve_preference,sequential,Se_preference,global,G_preference,LS,AR,SI,VV,SG,AR_pref,SI_pref,VV_pref,SG_pref,Learning Style Result,Detected Dimension,Teaching Strategies
526,1,earist,1,1,cs,1,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,3,5,0,1,0,3,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
527,1,earist,2,2,cs,3,1,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"5,0,5,0,1,0,1,0",1,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
528,1,earist,1,1,cs,2,1,3,Low,0,Not Prefer,1,Low,0,Not Prefer,9,High,0,Not Prefer,7,Moderate,0,Not Prefer,"3,0,1,0,9,0,7,0",1,1,1,1,Low,Low,High,Moderate,VV,Input,Interactive code
529,1,earist,1,1,cs,3,1,1,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,"1,0,0,3,0,5,0,7",1,2,2,2,Low,Low,Moderate,Moderate,VV,Input,Reading and Explaining
530,1,earist,1,1,cs,1,1,1,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"1,0,1,0,3,0,1,0",1,1,1,1,Low,Low,Low,Low,AR,Processing,Individual Learning
531,1,earist,1,2,cs,3,1,0,Not Prefer,3,Low,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,3,0,1,5,0,0,1",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
532,1,earist,1,1,cs,3,1,3,Low,0,Not Prefer,0,Not Prefer,9,High,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"3,0,0,9,1,0,0,1",1,2,1,2,Low,High,Low,Low,SI,Perception,Advanced Programming
533,1,earist,1,1,cs,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,1,Low,"0,1,1,0,9,0,0,1",2,1,1,2,Low,Low,High,Low,VV,Input,Interactive code
534,1,earist,1,1,cs,3,1,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,"0,1,5,0,0,1,0,7",2,1,2,2,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
535,1,earist,1,3,cs,3,2,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,5,3,0,3,0,5,0",2,1,1,1,Moderate,Low,Low,Moderate,AR,Processing,Concept Mapping
536,1,earist,1,1,cs,1,1,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,3,7,0,1,0",2,2,1,1,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
537,1,earist,2,1,it,3,1,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,3,Low,0,Not Prefer,"5,0,5,0,0,3,3,0",1,1,2,1,Moderate,Moderate,Low,Low,AR,Processing,Hands-On Labs
538,1,earist,2,3,it,1,2,0,Not Prefer,7,Moderate,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,7,3,0,7,0,0,1",2,1,1,2,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
539,1,earist,1,1,cs,3,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,9,0,1,0",2,1,1,1,Low,Moderate,High,Low,VV,Input,Interactive code
540,1,earist,1,1,cs,3,1,3,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,"3,0,1,0,5,0,0,5",1,1,1,2,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
541,1,earist,1,1,cs,3,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,"0,5,7,0,0,1,5,0",2,1,2,1,Moderate,Moderate,Low,Moderate,AR,Processing,Concept Mapping
542,1,earist,1,1,cs,1,2,1,Low,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"1,0,0,1,7,0,1,0",1,2,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
543,1,earist,4,1,cs,3,2,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,1,7,0,5,0,1,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
544,1,earist,4,1,cs,1,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"3,0,5,0,7,0,7,0",1,1,1,1,Low,Moderate,Moderate,Moderate,SI,Perception,Step-by-step Coding
545,1,earist,4,1,cs,1,2,0,Not Prefer,1,Low,9,High,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,1,9,0,3,0,1,0",2,1,1,1,Low,High,Low,Low,SI,Perception,Practical Lab
546,1,earist,4,1,it,1,1,11,High,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,"11,0,11,0,11,0,11,0",1,1,1,1,High,High,High,High,AR,Processing,Collaborative Projects
547,1,earist,4,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,5,5,0,3,0,3,0",2,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
548,1,earist,4,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,5,5,0,7,0,0,1",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
549,1,earist,4,1,it,1,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"0,3,3,0,1,0,0,1",2,1,1,2,Low,Low,Low,Low,AR,Processing,Group Coding
550,1,earist,4,2,cs,1,1,11,High,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,"11,0,11,0,11,0,11,0",1,1,1,1,High,High,High,High,AR,Processing,Collaborative Projects
551,1,earist,4,1,cs,3,2,0,Not Prefer,9,High,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,5,Moderate,"0,9,5,0,9,0,0,5",2,1,1,2,High,Moderate,High,Moderate,AR,Processing,Independent Coding
552,1,earist,4,1,cs,2,2,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,1,7,0,7,0,1,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
553,1,earist,4,1,cs,1,1,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"7,0,0,3,7,0,7,0",1,2,1,1,Moderate,Low,Moderate,Moderate,AR,Processing,Hands-On Labs
554,1,earist,4,1,cs,1,1,9,High,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,9,High,0,Not Prefer,"9,0,9,0,3,0,9,0",1,1,1,1,High,High,Low,High,AR,Processing,Collaborative Projects
555,1,earist,4,1,cs,2,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,5,0,9,0,7,0",1,1,1,1,Low,Moderate,High,Moderate,VV,Input,Interactive code
556,1,earist,4,1,cs,3,1,0,Not Prefer,1,Low,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"0,1,0,1,3,0,0,1",2,2,1,2,Low,Low,Low,Low,AR,Processing,Group Coding
557,1,earist,4,1,cs,2,1,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,0,5,1,0,7,0",2,2,1,1,Low,Moderate,Low,Moderate,SI,Perception,Coding Pattern
558,1,earist,4,1,cs,3,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,7,0,1,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
559,1,earist,4,1,cs,3,2,0,Not Prefer,9,High,1,Low,0,Not Prefer,0,Not Prefer,3,Low,1,Low,0,Not Prefer,"0,9,1,0,0,3,1,0",2,1,2,1,High,Low,Low,Low,AR,Processing,Independent Coding
560,1,earist,4,1,cs,2,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,3,3,0,3,0,1,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
561,1,earist,4,1,cs,3,2,0,Not Prefer,5,Moderate,9,High,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"0,5,9,0,1,0,0,1",2,1,1,2,Moderate,High,Low,Low,SI,Perception,Practical Lab
562,1,earist,4,1,cs,1,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"5,0,0,1,7,0,0,1",1,2,1,2,Moderate,Low,Moderate,Low,AR,Processing,Hands-On Labs
563,1,earist,4,1,cs,3,2,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,"0,3,7,0,0,1,5,0",2,1,2,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
564,1,earist,4,1,cs,3,2,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,1,1,0,1,0,3,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
565,1,earist,4,1,cs,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,5,0,3,0,7,0",2,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
566,1,earist,4,1,cs,1,1,1,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,"1,0,0,3,0,5,0,3",1,2,2,2,Low,Low,Moderate,Low,VV,Input,Reading and Explaining
567,1,earist,4,1,cs,3,2,3,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"3,0,1,0,7,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
568,1,earist,4,1,cs,2,1,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"7,0,0,3,3,0,1,0",1,2,1,1,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
569,1,earist,4,1,cs,3,2,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,"3,0,7,0,5,0,9,0",1,1,1,1,Low,Moderate,Moderate,High,SG,Understanding,Detailed Plans
570,1,earist,4,1,cs,2,2,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,"0,1,0,3,0,1,0,3",2,2,2,2,Low,Low,Low,Low,AR,Processing,Group Coding
571,1,earist,4,2,cs,3,1,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,9,High,0,Not Prefer,"5,0,1,0,7,0,9,0",1,1,1,1,Moderate,Low,Moderate,High,SG,Understanding,Detailed Plans
572,1,earist,4,1,cs,1,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"5,0,0,1,5,0,3,0",1,2,1,1,Moderate,Low,Moderate,Low,AR,Processing,Hands-On Labs
573,1,earist,4,2,cs,3,2,0,Not Prefer,11,High,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,3,Low,"0,11,5,0,3,0,0,3",2,1,1,2,High,Moderate,Low,Low,AR,Processing,Independent Coding
574,1,earist,4,1,cs,1,1,3,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"3,0,1,0,7,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
575,1,earist,4,1,cs,3,2,0,Not Prefer,1,Low,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,1,0,3,5,0,0,3",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
576,1,earist,4,1,cs,1,2,3,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"3,0,3,0,5,0,3,0",1,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
577,1,earist,4,1,cs,3,1,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,"9,0,5,0,5,0,11,0",1,1,1,1,High,Moderate,Moderate,High,AR,Processing,Collaborative Projects
578,1,earist,4,1,cs,3,2,9,High,0,Not Prefer,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"9,0,0,1,1,0,1,0",1,2,1,1,High,Low,Low,Low,AR,Processing,Collaborative Projects
579,1,earist,4,1,cs,2,1,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,7,0,3,0,7,0",1,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
580,1,earist,4,1,cs,3,1,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,11,High,0,Not Prefer,"9,0,5,0,9,0,11,0",1,1,1,1,High,Moderate,High,High,AR,Processing,Collaborative Projects
581,1,earist,4,1,cs,2,1,0,Not Prefer,11,High,5,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,"0,11,5,0,0,5,3,0",2,1,2,1,High,Moderate,Moderate,Low,AR,Processing,Independent Coding
582,1,earist,4,1,cs,1,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,11,High,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,3,0,11,0,5,0",1,1,1,1,Low,Low,High,Moderate,VV,Input,Interactive code
583,1,earist,4,1,cs,2,2,3,Low,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"3,0,0,1,7,0,7,0",1,2,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
584,1,earist,4,1,cs,3,1,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,3,Low,"0,7,5,0,9,0,0,3",2,1,1,2,Moderate,Moderate,High,Low,VV,Input,Interactive code
585,1,earist,4,1,cs,1,2,0,Not Prefer,1,Low,3,Low,0,Not Prefer,11,High,0,Not Prefer,7,Moderate,0,Not Prefer,"0,1,3,0,11,0,7,0",2,1,1,1,Low,Low,High,Moderate,VV,Input,Interactive code
586,1,earist,4,1,cs,1,1,11,High,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"11,0,7,0,5,0,5,0",1,1,1,1,High,Moderate,Moderate,Moderate,AR,Processing,Collaborative Projects
587,1,earist,4,2,cs,2,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,1,3,0,3,0,7,0",2,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
588,1,earist,4,1,cs,3,1,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,11,High,0,Not Prefer,9,High,0,Not Prefer,"7,0,7,0,11,0,9,0",1,1,1,1,Moderate,Moderate,High,High,VV,Input,Interactive code
589,1,earist,4,1,cs,3,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"3,0,7,0,3,0,3,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
590,1,earist,4,1,cs,3,1,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,"5,0,11,0,11,0,11,0",1,1,1,1,Moderate,High,High,High,SI,Perception,Practical Lab
591,1,earist,4,1,cs,3,2,1,Low,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"1,0,1,0,1,0,0,1",1,1,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
592,1,earist,4,1,cs,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,3,5,0,1,0,3,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
593,1,earist,4,1,cs,1,1,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,"5,0,1,0,0,7,0,7",1,1,2,2,Moderate,Low,Moderate,Moderate,AR,Processing,Hands-On Labs
594,1,earist,4,1,cs,3,2,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,"0,5,3,0,0,3,5,0",2,1,2,1,Moderate,Low,Low,Moderate,AR,Processing,Concept Mapping
595,1,earist,4,1,cs,1,2,0,Not Prefer,7,Moderate,3,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,7,3,0,1,0,3,0",2,1,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
596,1,earist,4,1,cs,3,2,11,High,0,Not Prefer,7,Moderate,0,Not Prefer,11,High,0,Not Prefer,11,High,0,Not Prefer,"11,0,7,0,11,0,11,0",1,1,1,1,High,Moderate,High,High,AR,Processing,Collaborative Projects
597,1,earist,4,1,cs,3,2,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,1,7,0,1,0,7,0",2,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
598,1,earist,1,1,cs,1,1,1,Low,0,Not Prefer,0,Not Prefer,5,Moderate,9,High,0,Not Prefer,0,Not Prefer,7,Moderate,"1,0,0,5,9,0,0,7",1,2,1,2,Low,Moderate,High,Moderate,VV,Input,Interactive code
599,1,earist,1,1,cs,2,2,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,"0,5,7,0,9,0,3,0",2,1,1,1,Moderate,Moderate,High,Low,VV,Input,Interactive code
600,1,earist,1,1,cs,3,2,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,"0,3,5,0,0,1,5,0",2,1,2,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
601,1,earist,4,2,cs,2,1,9,High,0,Not Prefer,11,High,0,Not Prefer,9,High,0,Not Prefer,11,High,0,Not Prefer,"9,0,11,0,9,0,11,0",1,1,1,1,High,High,High,High,AR,Processing,Collaborative Projects
602,1,earist,4,1,cs,3,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,3,Low,"3,0,5,0,9,0,0,3",1,1,1,2,Low,Moderate,High,Low,VV,Input,Interactive code
603,1,earist,4,1,cs,3,2,0,Not Prefer,3,Low,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,9,0,5,0,7,0",2,1,1,1,Low,High,Moderate,Moderate,SI,Perception,Practical Lab
604,1,earist,4,1,cs,3,2,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"0,7,5,0,7,0,5,0",2,1,1,1,Moderate,Moderate,Moderate,Moderate,AR,Processing,Concept Mapping
605,1,earist,1,1,cs,3,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,1,3,0,7,0,3,0",2,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
606,1,earist,1,1,cs,1,2,1,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"1,0,1,0,7,0,0,3",1,1,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
607,1,earist,1,1,cs,1,1,0,,0,,0,,0,,0,,0,,0,,0,,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
608,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,1,Low,0,Not Prefer,"0,5,5,0,0,1,1,0",2,1,2,1,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
609,1,earist,1,1,it,3,1,11,High,0,Not Prefer,1,Low,0,,9,High,0,Not Prefer,0,Not Prefer,1,Low,"11,0,1,0,9,0,0,1",1,1,1,2,High,Low,High,Low,AR,Processing,Collaborative Projects
610,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,1,Low,0,Not Prefer,0,Not Prefer,1,Low,1,Low,0,Not Prefer,"0,3,1,0,0,1,1,0",2,1,2,1,Low,Low,Low,Low,AR,Processing,Group Coding
611,1,earist,1,1,it,1,1,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,5,3,0,1,0,7,0",2,1,1,1,Moderate,Low,Low,Moderate,AR,Processing,Concept Mapping
612,1,earist,1,1,it,1,1,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,7,0,1,1,0,3,0",2,2,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
613,1,earist,1,1,it,3,2,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,1,7,0,1,0,3,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
614,1,earist,1,1,it,3,2,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,9,High,0,Not Prefer,0,Not Prefer,1,Low,"0,5,0,5,9,0,0,1",2,2,1,2,Moderate,Moderate,High,Low,VV,Input,Interactive code
615,1,earist,1,1,it,1,1,3,Low,0,Not Prefer,11,High,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,"3,0,11,0,0,1,7,0",1,1,2,1,Low,High,Low,Moderate,SI,Perception,Practical Lab
616,1,earist,1,1,it,2,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"1,0,5,0,3,0,1,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
617,1,earist,1,1,it,1,1,0,Not Prefer,1,Low,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,1,0,1,5,0,0,1",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
618,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,"0,5,5,0,9,0,3,0",2,1,1,1,Moderate,Moderate,High,Low,VV,Input,Interactive code
619,1,earist,1,1,it,3,1,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,1,7,0,3,0,3,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
620,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"1,0,5,0,1,0,1,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
621,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"1,0,3,0,3,0,0,1",1,1,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
622,1,earist,1,1,it,1,2,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,7,Moderate,1,Low,0,Not Prefer,"3,0,5,0,0,7,1,0",1,1,2,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
623,1,earist,1,1,it,3,2,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"9,0,5,0,3,0,1,0",1,1,1,1,High,Moderate,Low,Low,AR,Processing,Collaborative Projects
624,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,0,Not Prefer,9,High,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"5,0,0,9,7,0,3,0",1,2,1,1,Moderate,High,Moderate,Low,SI,Perception,Advanced Programming
625,1,earist,1,1,it,3,2,0,Not Prefer,9,High,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,9,0,3,5,0,1,0",2,2,1,1,High,Low,Moderate,Low,AR,Processing,Independent Coding
626,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"5,0,1,0,1,0,7,0",1,1,1,1,Moderate,Low,Low,Moderate,AR,Processing,Hands-On Labs
627,1,earist,1,1,it,2,2,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,"0,1,5,0,0,3,5,0",2,1,2,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
628,1,earist,1,1,it,2,2,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,1,Low,"0,3,7,0,0,3,0,1",2,1,2,2,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
629,1,earist,1,1,it,3,2,0,Not Prefer,9,High,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,3,Low,0,Not Prefer,"0,9,5,0,0,1,3,0",2,1,2,1,High,Moderate,Low,Low,AR,Processing,Independent Coding
630,1,earist,1,1,it,2,2,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"3,0,7,0,3,0,5,0",1,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
631,1,earist,1,1,it,3,1,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"7,0,7,0,5,0,1,0",1,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Hands-On Labs
